ID	DOCULECT	CONCEPT	VALUE	FORM	TOKENS	NOTE	COGIDS	ALIGNMENT	STRUCTURE
5843	Proto-Panoan	species of palm	ʂɨβo[n]	ʂɨβo[n]	ʂ ɨ β o rⁿ	None	345	ʂ ɨ β o rⁿ	C V C V C
5847	Sharanawa	species of palm	ʂɨɸo	ʂɨɸo	ʂ ɨ ɸ o	None	345	ʂ ɨ ɸ o -	C V C V
5845	ShipiboKonibo	species of palm	ʂɨβṍ	ʂɨβṍ	ʂ ɨ β o ~	None	345	ʂ ɨ β o ~	C V C V 0
5852	Yawanawa	species of palm	ʂɨhu	ʂɨhu	ʂ ɨ h u	None	345	ʂ ɨ h u -	C V C V
6386	Amawaka	species of palm	tao_I	tao_I	t a o	None	384	t a o - - -	C V V
6380	Chakobo	species of palm	taˈwawa	taˈwawa	t a o a w a	None	384	t a o a w a	C V V V C V
6376	Kakataibo	species of palm	tɔ́́ɔ́́	tɔ́́ɔ́́	t ɔ ɔ	None	384	t ɔ ɔ - - -	C V V
6379	Kapanawa	species of palm	tao	tao	t a o	None	384	t a o - - -	C V V
6385	Katukina	species of palm	tau	tau	t a u	None	384	t a u - - -	C V V
6387	Kaxinawa	species of palm	tau	tau	t a u	None	384	t a u - - -	C V V
6390	Korubo	species of palm	tawad	tawad	t a o a d	None	384	t a o a d -	C V V V C
6388	Marinawa	species of palm	tao	tao	t a o	None	384	t a o - - -	C V V
6391	Matis	species of palm	tawad	tawad	t a o a d	None	384	t a o a d -	C V V V C
6375	Proto-Panoan	species of palm	taoaCc	taoaCc	t a o a tʳ	None	384	t a o a tʳ -	C V V V C
6383	Sharanawa	species of palm	tao	tao	t a o	None	384	t a o - - -	C V V
6378	ShipiboKonibo	species of palm	taó	taó	t a o	None	384	t a o - - -	C V V
6381	Yaminawa	species of palm	tao	tao	t a o	None	384	t a o - - -	C V V
6389	Yawanawa	species of palm	ˈtaw	ˈtaw	t a o	None	384	t a o - - -	C V V
7196	Amawaka	species of pepper	yotʃi_I	yotʃi_I	j o tʃ i	None	455	j o tʃ i	C V C V
7192	Chakobo	species of pepper	yotʃi	yotʃi	j o tʃ i	None	455	j o tʃ i	C V C V
7190	Kapanawa	species of pepper	yotʃi	yotʃi	j o tʃ i	None	455	j o tʃ i	C V C V
7197	Kaxinawa	species of pepper	yutʃi	yutʃi	j u tʃ i	None	455	j u tʃ i	C V C V
7198	Marinawa	species of pepper	yotʃi	yotʃi	j o tʃ i	None	455	j o tʃ i	C V C V
7191	Marubo	species of pepper	yotʃi	yotʃi	j o tʃ i	None	455	j o tʃ i	C V C V
7188	Proto-Panoan	species of pepper	yotʃi	yotʃi	j o tʃ i	None	455	j o tʃ i	C V C V
7195	Shanenawa	species of pepper	yutʃi	yutʃi	j u tʃ i	None	455	j u tʃ i	C V C V
7193	Sharanawa	species of pepper	yotʃi	yotʃi	j o tʃ i	None	455	j o tʃ i	C V C V
7189	ShipiboKonibo	species of pepper	yotʃi	yotʃi	j o tʃ i	None	455	j o tʃ i	C V C V
1525	Amawaka	species of picapau (Picidae)	wowĩ_I	wowĩ_I	w o w i ~	None	513	w o w i ~ -	C V C V 0
1518	Chakobo	species of picapau (Picidae)	βoíno	βoíno	β o i n o	None	513	β o i n o -	C V V C V
1514	Kakataibo	species of picapau (Picidae)	βoĩ	βoĩ	β o i ~	None	513	β o i ~ - -	C V V 0
1516	Kapanawa	species of picapau (Picidae)	βoin	βoin	β o i n	None	513	β o i n - -	C V V C
1524	Katukina	species of picapau (Picidae)	βuin	βuin	β u i n	None	513	β u i n - -	C V V C
1520	Kaxarari	species of picapau (Picidae)	bʊhiˈlʊ	bʊhiˈlʊ	b ʊ h i l ʊ	None	513	b ʊ h i l ʊ	C V C V C V
1526	Kaxinawa	species of picapau (Picidae)	bũĩ	bũĩ	b u i ~	None	513	b u i ~ - -	C V V 0
1527	Marinawa	species of picapau (Picidae)	ɸṍĩ	ɸṍĩ	ɸ o i ~	None	513	ɸ o i ~ - -	C V V 0
1517	Marubo	species of picapau (Picidae)	voĩ	voĩ	v o i ~	None	513	v o i ~ - -	C V V 0
1513	Proto-Panoan	species of picapau (Picidae)	βoir	βoir	β o i r	None	513	β o i r - -	C V V C
1523	Shanenawa	species of picapau (Picidae)	fuin	fuin	f u i n	None	513	f u i n - -	C V V C
1521	Sharanawa	species of picapau (Picidae)	ɸoin	ɸoin	ɸ o i n	None	513	ɸ o i n - -	C V V C
1515	ShipiboKonibo	species of picapau (Picidae)	βoĩ	βoĩ	β o i ~	None	513	β o i ~ - -	C V V 0
4383	Amawaka	species of pig	hono	hono	h o n o	II	232	h o n o - - - -	C V C V
4376	Chakobo	species of pig	hono	hono	h o n o	None	232	h o n o - - - -	C V C V
4372	Kakataibo	species of pig	õki	õki	o ~.k i	None	232	o ~.k i - - - - -	V 0 V
4374	Kapanawa	species of pig	hono	hono	h o n o	None	232	h o n o - - - -	C V C V
4381	Katukina	species of pig	huˈnoʔ	huˈnoʔ	h u n o ʔ	None	232	h u n o ʔ - - -	C V C V C
4384	Kaxinawa	species of pig	hunu_yawa	hunu_yawa	h u n u j a w a	None	232	h u n u j a w a	C V C V C V C V
4387	Korubo	species of pig	unkin	unkin	u n.k i n	None	232	u n.k i n - - - -	V C V C
4385	Marinawa	species of pig	ónó	ónó	o n o	None	232	o n o - - - - -	V C V
4375	Marubo	species of pig	ˈunu	ˈunu	u n u	None	232	u n u - - - - -	V C V
4388	Matis	species of pig	unkin	unkin	u n.k i n	None	232	u n.k i n - - - -	V C V C
4389	Mayoruna	species of pig	uŋ.ˈkin	uŋ.ˈkin	u ŋ.k i n	None	232	u ŋ.k i n - - - -	V C V C
4382	Poyanawa	species of pig	ũdu	ũdu	u ~.d u	None	232	u ~.d u - - - - -	V 0 V
4371	Proto-Panoan	species of pig	ho[n]o	ho[n]o	h o rⁿ o	None	232	h o rⁿ o - - - -	C V C V
4380	Shanenawa	species of pig	unu	unu	u n u	None	232	u n u - - - - -	V C V
4378	Sharanawa	species of pig	ono	ono	o n o	None	232	o n o - - - - -	V C V
4373	ShipiboKonibo	species of pig	hono	hono	h o n o	None	232	h o n o - - - -	C V C V
4386	Yawanawa	species of pig	unu	unu	u n u	None	232	u n u - - - - -	V C V
7096	Amawaka	species of pig	yaa	yaa	j a a	II	446	j a a -	C V V
7090	Chakobo	species of pig	yawa	yawa	j a w a	None	446	j a w a	C V C V
7091	Chaninawa	species of pig	yawa	yawa	j a w a	None	446	j a w a	C V C V
7085	Kakataibo	species of pig	ñɔɔ	ñɔɔ	ɲ ɔ ɔ	None	446	ɲ ɔ ɔ -	C V V
7088	Kapanawa	species of pig	yawa	yawa	j a w a	None	446	j a w a	C V C V
7094	Katukina	species of pig	yawa	yawa	j a w a	None	446	j a w a	C V C V
7097	Kaxinawa	species of pig	yawa	yawa	j a w a	None	446	j a w a	C V C V
7098	Marinawa	species of pig	yáwá	yáwá	j a w a	None	446	j a w a	C V C V
7089	Marubo	species of pig	ˈyawa	ˈyawa	j a w a	None	446	j a w a	C V C V
7100	Matis	species of pig	tʃawa	tʃawa	tʃ a w a	None	446	tʃ a w a	C V C V
7095	Poyanawa	species of pig	iawa	iawa	j a w a	None	446	j a w a	C V C V
7084	Proto-Panoan	species of pig	yawa	yawa	j a w a	None	446	j a w a	C V C V
7092	Sharanawa	species of pig	yawa	yawa	j a w a	None	446	j a w a	C V C V
7087	ShipiboKonibo	species of pig	yawa	yawa	j a w a	None	446	j a w a	C V C V
7099	Yawanawa	species of pig	ja.wa	ja.wa	j a w a	None	446	j a w a	C V C V
3211	Amawaka	species of plant	manĩʔá_I	manĩʔá_I	m a n i ʔ a	None	134	m a n i ʔ a	C V C V C V
3202	Chakobo	species of plant	mani	mani	m a n i	None	134	m a n i - -	C V C V
3204	Chaninawa	species of plant	mania	mania	m a n i a	None	134	m a n i a -	C V C V V
3199	Kapanawa	species of plant	mani	mani	m a n i	None	134	m a n i - -	C V C V
3209	Katukina	species of plant	mani	mani	m a n i	None	134	m a n i - -	C V C V
3212	Kaxinawa	species of plant	mani	mani	m a n i	None	134	m a n i - -	C V C V
3213	Marinawa	species of plant	mã́nĩã	mã́nĩã	m a n i a	None	134	m a n i a -	C V C V V
3200	Marubo	species of plant	mani	mani	m a n i	None	134	m a n i - -	C V C V
3215	Mayoruna	species of plant	maˈni	maˈni	m a n i	None	134	m a n i - -	C V C V
3210	Poyanawa	species of plant	mãdĩ	mãdĩ	m a ~.d i	None	134	m a ~.d i - -	C V 0 V
3196	Proto-Panoan	species of plant	ma[n]i	ma[n]i	m a rⁿ i	None	134	m a rⁿ i - -	C V C V
3205	Sharanawa	species of plant	mani	mani	m a n i	None	134	m a n i - -	C V C V
3197	ShipiboKonibo	species of plant	mani	mani	m a n i	None	134	m a n i - -	C V C V
3203	Yaminawa	species of plant	mani	mani	m a n i	None	134	m a n i - -	C V C V
3214	Yawanawa	species of plant	manĩa	manĩa	m a n i a	None	134	m a n i a -	C V C V V
3295	Kakataibo	species of plant	maráʂ	maráʂ	m a r a ʂ	None	141	m a r a ʂ - - -	C V C V C
3297	Kapanawa	species of plant	maráʂ	maráʂ	m a r a ʂ	None	141	m a r a ʂ - - -	C V C V C
3298	Mayoruna	species of plant	madaështe	madaështe	m a d a ɛ ʂ t e	None	141	m a d a ɛ ʂ t e	C V C V V C C V
3294	Proto-Panoan	species of plant	maɽaʂ	maɽaʂ	m a ɽ a ʂ	None	141	m a ɽ a ʂ - - -	C V C V C
3296	ShipiboKonibo	species of plant	maráʂ	maráʂ	m a r a ʂ	None	141	m a r a ʂ - - -	C V C V C
4676	Katukina	species of plant	pɨi	pɨi	p ɨ i	None	254	p ɨ i -	C V V
4681	Yawanawa	species of plant	pɨ.ˈi	pɨ.ˈi	p ɨ i	None	254	p ɨ i -	C V V
5542	Amawaka	species of plant	ʃikoI	ʃikoI	ʃ i k o	None	320	ʃ i k o - -	C V C V
5540	Kakataibo	species of plant	ʃikṍ	ʃikṍ	ʃ i k o ~	None	320	ʃ i k o ~ -	C V C V 0
5541	Kapanawa	species of plant	ʃinkon	ʃinkon	ʃ i n k o n	None	320	ʃ i n k o n	C V C C V C
5543	Kaxinawa	species of plant	ʃiku	ʃiku	ʃ i k u	None	320	ʃ i k u - -	C V C V
5539	Proto-Panoan	species of plant	ʃiko[n]	ʃiko[n]	ʃ i k o rⁿ	None	320	ʃ i k o rⁿ -	C V C V C
6740	Amawaka	species of pumpkin	wãrã	wãrã	w a r a ~	II	416	w a r a ~	C V C V 0
6733	Kakataibo	species of pumpkin	βarã́	βarã́	β a r a ~	None	416	β a r a ~	C V C V 0
6735	Kapanawa	species of pumpkin	warán	warán	w a r a n	None	416	w a r a n	C V C V C
6739	Katukina	species of pumpkin	waran	waran	w a r a n	None	416	w a r a n	C V C V C
6741	Kaxinawa	species of pumpkin	barã	barã	b a r a ~	None	416	b a r a ~	C V C V 0
6742	Marinawa	species of pumpkin	ɸárã	ɸárã	ɸ a r a ~	None	416	ɸ a r a ~	C V C V 0
6745	Mayoruna	species of pumpkin	wada	wada	w a d a	None	416	w a d a -	C V C V
6732	Proto-Panoan	species of pumpkin	waɽa[m]	waɽa[m]	w a ɽ a m	None	416	w a ɽ a m	C V C V C
6738	Shanenawa	species of pumpkin	waɾa	waɾa	w a ɾ a	None	416	w a ɾ a -	C V C V
6736	Sharanawa	species of pumpkin	ɸaran	ɸaran	ɸ a r a n	None	416	ɸ a r a n	C V C V C
6734	ShipiboKonibo	species of pumpkin	warã́	warã́	w a r a ~	None	416	w a r a ~	C V C V 0
4951	Amawaka	species of sloth	posɨ_I	posɨ_I	p o s ɨ	None	275	p o s ɨ -	C V C V
4947	Kakataibo	species of sloth	posɨ	posɨ	p o s ɨ	None	275	p o s ɨ -	C V C V
4950	Katukina	species of sloth	punsi	punsi	p u n s i	None	275	p u n s i	C V C C V
4953	Korubo	species of sloth	pusɨn	pusɨn	p u s ɨ n	None	275	p u s ɨ n	C V C V C
4952	Marinawa	species of sloth	pósɨ	pósɨ	p o s ɨ	None	275	p o s ɨ -	C V C V
4954	Matis	species of sloth	pusɨn	pusɨn	p u s ɨ n	None	275	p u s ɨ n	C V C V C
4955	Mayoruna	species of sloth	posɨn	posɨn	p o s ɨ n	None	275	p o s ɨ n	C V C V C
4946	Proto-Panoan	species of sloth	posɨ[n]	posɨ[n]	p o s ɨ rⁿ	None	275	p o s ɨ rⁿ	C V C V C
4949	Shanenawa	species of sloth	puˈsɜ̃	puˈsɜ̃	p u s ɜ ~	None	275	p u s ɜ ~	C V C V 0
4948	ShipiboKonibo	species of sloth	põsɨ	põsɨ	p o ~ s ɨ	None	275	p o ~ s ɨ	C V 0 C V
4126	Amawaka	species of snail	notʃo	notʃo	n o tʃ o	II	210	n o tʃ o -	C V C V
4121	Kakataibo	species of snail	notʃo	notʃo	n o tʃ o	None	210	n o tʃ o -	C V C V
4123	Kapanawa	species of snail	noʔtʃo	noʔtʃo	n o ʔ tʃ o	None	210	n o ʔ tʃ o	C V C C V
4127	Kaxinawa	species of snail	nutʃu	nutʃu	n u tʃ u	None	210	n u tʃ u -	C V C V
4128	Marinawa	species of snail	nótʃó	nótʃó	n o tʃ o	None	210	n o tʃ o -	C V C V
4120	Proto-Panoan	species of snail	[n]oʔtʃo	[n]oʔtʃo	rⁿ o ʔ tʃ o	None	210	rⁿ o ʔ tʃ o	C V C C V
4124	Sharanawa	species of snail	notʃo	notʃo	n o tʃ o	None	210	n o tʃ o -	C V C V
4122	ShipiboKonibo	species of snail	notʃo	notʃo	n o tʃ o	None	210	n o tʃ o -	C V C V
4153	Amawaka	species of snail	nowo	nowo	n o w o	II	212	n o w o	C V C V
4151	Kakataibo	species of snail	noβo	noβo	n o β o	None	212	n o β o	C V C V
4154	Kaxinawa	species of snail	nubu	nubu	n u b u	None	212	n u b u	C V C V
4152	Marubo	species of snail	novo	novo	n o v o	None	212	n o v o	C V C V
4150	Proto-Panoan	species of snail	[n]oβo	[n]oβo	rⁿ o β o	None	212	rⁿ o β o	C V C V
2462	Amawaka	species of snake	kamox_I	kamox_I	k a m o x	None	74	k a m o x -	C V C V C
2458	Chakobo	species of snake	kaˈmoa	kaˈmoa	k a m o a	None	74	k a m o a -	C V C V V
2455	Kakataibo	species of snake	kamóʂ	kamóʂ	k a m o ʂ	None	74	k a m o ʂ -	C V C V C
2457	Kapanawa	species of snake	kaʔmoʂ	kaʔmoʂ	k a ʔ m o ʂ	None	74	k a ʔ m o ʂ	C V C C V C
2463	Kaxinawa	species of snake	kamuʂ	kamuʂ	k a m u ʂ	None	74	k a m u ʂ -	C V C V C
2464	Marinawa	species of snake	kámoʃɨ	kámoʃɨ	k a m o ʃ ɨ	None	74	k a m o ʃ ɨ	C V C V C V
2454	Proto-Panoan	species of snake	kaʔmoʂ	kaʔmoʂ	k a ʔ m o ʂ	None	74	k a ʔ m o ʂ	C V C C V C
2460	Sharanawa	species of snake	kamoʂɨ	kamoʂɨ	k a m o ʂ ɨ	None	74	k a m o ʂ ɨ	C V C V C V
2456	ShipiboKonibo	species of snake	kamóʂ	kamóʂ	k a m o ʂ	None	74	k a m o ʂ -	C V C V C
2459	Yaminawa	species of snake	kamoʂ	kamoʂ	k a m o ʂ	None	74	k a m o ʂ -	C V C V C
4800	Kakataibo	species of snake	piská	piská	p i s k a	None	263	p i s k a - - -	C V C C V
4804	Kaxinawa	species of snake	pisika	pisika	p i s i k a	pisi- silbar como la serpiente	263	p i s i k a - -	C V C V C V
4805	Marinawa	species of snake	pískã	pískã	p i s k a	None	263	p i s k a - - -	C V C C V
4799	Proto-Panoan	species of snake	pisika	pisika	p i s i k a	None	263	p i s i k a - -	C V C V C V
4801	ShipiboKonibo	species of snake	piská	piská	p i s k a	None	263	p i s k a - - -	C V C C V
5552	Amawaka	species of spider	ʃinaxoko	ʃinaxoko	ʃ i n a x o k o	None	321	ʃ i n a x o k o	C V C V C V C V
5548	Kapanawa	species of spider	ʃinakoʃo	ʃinakoʃo	ʃ i n a k o ʃ o	None	321	ʃ i n a k o ʃ o	C V C V C V C V
5553	Kaxinawa	species of spider	ʃinaʃuku	ʃinaʃuku	ʃ i n a ʃ u k u	None	321	ʃ i n a ʃ u k u	C V C V C V C V
5554	Marinawa	species of spider	ʃínaniɸo	ʃínaniɸo	ʃ i n a n i ɸ o	None	321	ʃ i n a n i ɸ o	C V C V C V C V
5546	Proto-Panoan	species of spider	ʃi[n]a	ʃi[n]a	ʃ i rⁿ a	None	321	ʃ i rⁿ a - - - -	C V C V
5551	Shanenawa	species of spider	ʂɨna	ʂɨna	ʂ i n a	None	321	ʂ i n a - - - -	C V C V
5549	Sharanawa	species of spider	ʂinaniɸo	ʂinaniɸo	ʂ i n a n i ɸ o	None	321	ʂ i n a n i ɸ o	C V C V C V C V
5547	ShipiboKonibo	species of spider	ʃinakoʂo	ʃinakoʂo	ʃ i n a k o ʂ o	None	321	ʃ i n a k o ʂ o	C V C V C V C V
5555	Yawanawa	species of spider	ʃina	ʃina	ʃ i n a	None	321	ʃ i n a - - - -	C V C V
5896	Shanenawa	species of spider	ʂɨna	ʂɨna	ʂ ɨ n a	None	349	ʂ ɨ n a	C V C V
6791	Kaxinawa	species of spider	basnɨ	basnɨ	b a s n ɨ	None	420	b a s n ɨ - -	C V C C V
6788	Marubo	species of spider	wasnõ	wasnõ	w a s n o ~	None	420	w a s n o ~ -	C V C C V 0
526	Amawaka	species of tick	hónpox	hónpox	h o n p o x	None	238	h o n p o x	C V C C V C
521	Chakobo	species of tick	hoˈpɨʂ	hoˈpɨʂ	h o p ɨ ʂ	None	238	h o p ɨ ʂ -	C V C V C
520	Kapanawa	species of tick	ʔoʔpóʂ	ʔoʔpóʂ	ʔ o ʔ p o ʂ	None	238	ʔ o ʔ p o ʂ	C V C C V C
529	Kaxinawa	species of tick	hũpuʂ	hũpuʂ	h u ~ p u ʂ	None	238	h u ~ p u ʂ	C V 0 C V C
530	Marinawa	species of tick	ípoʂɨ	ípoʂɨ	i p o ʂ ɨ	None	238	i p o ʂ ɨ -	V C V C V
531	Mayoruna	species of tick	oˈpos	oˈpos	o p o s	None	238	o p o s - -	V C V C
515	Proto-Panoan	species of tick	hoʔpoʂ	hoʔpoʂ	h o ʔ p o ʂ	None	238	h o ʔ p o ʂ	C V C C V C
525	Sharanawa	species of tick	iposɨ	iposɨ	i p o s ɨ	None	238	i p o s ɨ -	V C V C V
518	ShipiboKonibo	species of tick	hopóʂ	hopóʂ	h o p o ʂ	None	238	h o p o ʂ -	C V C V C
524	Yaminawa	species of tick	ipoʂ	ipoʂ	i p o ʂ	None	238	i p o ʂ - -	V C V C
6986	Amawaka	species of tick	yanã_I	yanã_I	j a n a ~	None	439	j a n a ~ -	C V C V 0
6980	Chakobo	species of tick	yaʔa	yaʔa	j a ʔ a	None	439	j a ʔ a - -	C V C V
6977	Kakataibo	species of tick	aí	aí	a i	None	439	a i - - - -	V V
6979	Kapanawa	species of tick	yaʔnán	yaʔnán	j a ʔ n a n	None	439	j a ʔ n a n	C V C C V C
6983	Kaxarari	species of tick	jaˈlə	jaˈlə	j a l ə	None	439	j a l ə - -	C V C V
6987	Kaxinawa	species of tick	yanã	yanã	j a n a ~	None	439	j a n a ~ -	C V C V 0
6988	Marinawa	species of tick	yánã	yánã	j a n a ~	None	439	j a n a ~ -	C V C V 0
6989	Mayoruna	species of tick	tʃaˈnɨn	tʃaˈnɨn	tʃ a n ɨ n	None	439	tʃ a n ɨ n -	C V C V C
6976	Proto-Panoan	species of tick	yaʔra[n]	yaʔra[n]	j a ʔ r a rⁿ	None	439	j a ʔ r a rⁿ	C V C C V C
6984	Sharanawa	species of tick	yanan	yanan	j a n a n	None	439	j a n a n -	C V C V C
6978	ShipiboKonibo	species of tick	yaã́	yaã́	j a a ~	None	439	j a a ~ - -	C V V 0
1595	Amawaka	species of tree	wokõ_I	wokõ_I	w o k o ~	None	5	w o k o ~ -	C V C V 0
1589	Chakobo	species of tree	βokóno	βokóno	β o k o n o	None	5	β o k o n o	C V C V C V
1586	Kakataibo	species of tree	βokṍ	βokṍ	β o k o ~	None	5	β o k o ~ -	C V C V 0
1588	Kapanawa	species of tree	βokón	βokón	β o k o n	None	5	β o k o n -	C V C V C
1593	Katukina	species of tree	βunkun	βunkun	β u n k u n	None	5	β u n k u n	C V C C V C
1596	Kaxinawa	species of tree	bukũ	bukũ	b u k u ~	None	5	b u k u ~ -	C V C V 0
1597	Marinawa	species of tree	ɸókõ	ɸókõ	ɸ o k o ~	None	5	ɸ o k o ~ -	C V C V 0
1598	Matis	species of tree	buˈku	buˈku	b u k u	None	5	b u k u - -	C V C V
1599	Mayoruna	species of tree	buˈku	buˈku	b u k u	None	5	b u k u - -	C V C V
1585	Proto-Panoan	species of tree	βoko[n]	βoko[n]	β o k o rⁿ	None	5	β o k o rⁿ -	C V C V C
1591	Sharanawa	species of tree	ɸoko	ɸoko	ɸ o k o	None	5	ɸ o k o - -	C V C V
1587	ShipiboKonibo	species of tree	βokó	βokó	β o k o	None	5	β o k o - -	C V C V
5909	Amawaka	species of tree	xɨnã	xɨnã	x ɨ n a ~	II	350	x ɨ n a ~	C V C V 0
5902	Kakataibo	species of tree	ʂɨnã́	ʂɨnã́	ʂ ɨ n a ~	None	350	ʂ ɨ n a ~	C V C V 0
5904	Kapanawa	species of tree	ʂɨnán	ʂɨnán	ʂ ɨ n a n	None	350	ʂ ɨ n a n	C V C V C
5908	Katukina	species of tree	ʃina	ʃina	ʃ i n a	None	350	ʃ i n a -	C V C V
5910	Kaxinawa	species of tree	ʂɨnã	ʂɨnã	ʂ ɨ n a ~	None	350	ʂ ɨ n a ~	C V C V 0
5911	Marinawa	species of tree	ʂɨnã	ʂɨnã	ʂ ɨ n a ~	None	350	ʂ ɨ n a ~	C V C V 0
5905	Marubo	species of tree	ʃɨna	ʃɨna	ʃ ɨ n a	None	350	ʃ ɨ n a -	C V C V
5901	Proto-Panoan	species of tree	ʂɨ[n]a[n]	ʂɨ[n]a[n]	ʂ ɨ rⁿ a rⁿ	None	350	ʂ ɨ rⁿ a rⁿ	C V C V C
5906	Sharanawa	species of tree	ʂɨnan	ʂɨnan	ʂ ɨ n a n	None	350	ʂ ɨ n a n	C V C V C
5903	ShipiboKonibo	species of tree	ʂɨnã́	ʂɨnã́	ʂ ɨ n a ~	None	350	ʂ ɨ n a ~	C V C V 0
1282	Amawaka	species of tree (Phyllanthaceae)	wɨpõ	wɨpõ	w ɨ p o ∼	II	493	w ɨ p o ∼	C V C V C
1278	Chaninawa	species of tree (Phyllanthaceae)	ɸɨpo	ɸɨpo	ɸ ɨ p o	None	493	ɸ ɨ p o -	C V C V
1271	Kakataibo	species of tree (Phyllanthaceae)	βɨpĩ	βɨpĩ	β ɨ p i ∼	None	493	β ɨ p i ∼	C V C V C
1275	Kapanawa	species of tree (Phyllanthaceae)	βɨpón	βɨpón	β ɨ p o n	None	493	β ɨ p o n	C V C V C
1281	Katukina	species of tree (Phyllanthaceae)	βɨpui	βɨpui	β ɨ p u i	None	493	β ɨ p u i	C V C V V
1283	Kaxinawa	species of tree (Phyllanthaceae)	bĩpũ	bĩpũ	b i p u ∼	None	493	b i p u ∼	C V C V C
1284	Marinawa	species of tree (Phyllanthaceae)	ɸɨ́po	ɸɨ́po	ɸ ɨ p o	None	493	ɸ ɨ p o -	C V C V
1285	Mayoruna	species of tree (Phyllanthaceae)	bɨˈpin	bɨˈpin	b ɨ p i n	None	493	b ɨ p i n	C V C V C
1270	Proto-Panoan	species of tree (Phyllanthaceae)	βɨp[on]	βɨp[on]	β ɨ p o n	None	493	β ɨ p o n	C V C V C
1272	ShipiboKonibo	species of tree (Phyllanthaceae)	βɨpṍ	βɨpṍ	β ɨ p o ~	None	493	β ɨ p o ~	C V C V 0
1276	Yaminawa	species of tree (Phyllanthaceae)	ɸɨpoi	ɸɨpoi	ɸ ɨ p o i	None	493	ɸ ɨ p o i	C V C V V
1574	ShipiboKonibo	species of tree (Phyllanthaceae)	βoi	βoi	β o i	None	4	β o i - - - -	C V V
2170	Amawaka	species of tree and it's fruit	hɨtʃiwĩ	hɨtʃiwĩ	h ɨ tʃ i w i ~	II	52	h ɨ tʃ i w i ~	C V C V C V 0
2165	Kakataibo	species of tree and it's fruit	itʃiβĩ	itʃiβĩ	i tʃ i β i ~	None	52	i tʃ i β i ~ -	V C V C V 0
2166	Kapanawa	species of tree and it's fruit	hɨtʃiβin	hɨtʃiβin	h ɨ tʃ i β i n	None	52	h ɨ tʃ i β i n	C V C V C V C
2171	Kaxinawa	species of tree and it's fruit	iʃtʃibĩ	iʃtʃibĩ	i ʃ tʃ i b i ~	None	52	i ʃ tʃ i b i ~	V C C V C V 0
2172	Marinawa	species of tree and it's fruit	ítʃiɸí	ítʃiɸí	i tʃ i ɸ i	None	52	i tʃ i ɸ i - -	V C V C V
2173	Mayoruna	species of tree and it's fruit	itʃibin	itʃibin	i tʃ i b i n	None	52	i tʃ i b i n -	V C V C V C
2164	Proto-Panoan	species of tree and it's fruit	hiʃtʃiβi	hiʃtʃiβi	h i ʃ tʃ i β i	None	52	h i ʃ tʃ i β i	C V C C V C V
2168	Sharanawa	species of tree and it's fruit	itʃiɸi	itʃiɸi	i tʃ i ɸ i	None	52	i tʃ i ɸ i - -	V C V C V
2167	Yaminawa	species of tree and it's fruit	itʃiɸi	itʃiɸi	i tʃ i ɸ i	None	52	i tʃ i ɸ i - -	V C V C V
4878	Amawaka	species of tubercole	powa	powa	p o w a	II	269	p o w a	C V C V
4873	Chakobo	species of tubercole	poa	poa	p o a	None	269	p o a -	C V V
4869	Kakataibo	species of tubercole	poa	poa	p o a	None	269	p o a -	C V V
4871	Kapanawa	species of tubercole	poa	poa	p o a	None	269	p o a -	C V V
4877	Katukina	species of tubercole	pua	pua	p u a	None	269	p u a -	C V V
4879	Kaxinawa	species of tubercole	pua	pua	p u a	None	269	p u a -	C V V
4880	Marinawa	species of tubercole	poa	poa	p o a	None	269	p o a -	C V V
4881	Matis	species of tubercole	poa	poa	p o a	None	269	p o a -	C V V
4868	Proto-Panoan	species of tubercole	poa	poa	p o a	None	269	p o a -	C V V
4875	Sharanawa	species of tubercole	poa	poa	p o a	None	269	p o a -	C V V
4870	ShipiboKonibo	species of tubercole	poa	poa	p o a	None	269	p o a -	C V V
4781	Amawaka	species of tucan	pisá_I	pisá_I	p i s a	None	261	p i s a	C V C V
4774	Kakataibo	species of tucan	pisa	pisa	p i s a	None	261	p i s a	C V C V
4776	Kapanawa	species of tucan	pisa	pisa	p i s a	None	261	p i s a	C V C V
4777	Kaxarari	species of tucan	pisa	pisa	p i s a	None	261	p i s a	C V C V
4782	Kaxinawa	species of tucan	pisa	pisa	p i s a	None	261	p i s a	C V C V
4783	Marinawa	species of tucan	pisa	pisa	p i s a	None	261	p i s a	C V C V
4780	Poyanawa	species of tucan	pisa	pisa	p i s a	None	261	p i s a	C V C V
4773	Proto-Panoan	species of tucan	pisa	pisa	p i s a	None	261	p i s a	C V C V
4778	Sharanawa	species of tucan	pisa	pisa	p i s a	None	261	p i s a	C V C V
4775	ShipiboKonibo	species of tucan	pisa	pisa	p i s a	None	261	p i s a	C V C V
6790	Amawaka	spider web	wasnõ	wasnõ	w a s n o ~	None	420	w a s n o ~ -	C V C C V 0
6789	Chakobo	spider web	βasnona	βasnona	β a s n o n a	None	420	β a s n o n a	C V C C V C V
6785	Proto-Panoan	spider web	was[n]o[n]	was[n]o[n]	w a s rⁿ o rⁿ	None	420	w a s rⁿ o rⁿ -	C V C C V C
6787	ShipiboKonibo	spider web	wasnṍ	wasnṍ	w a s n o ~	None	420	w a s n o ~ -	C V C C V 0
