ID	DOCULECT	CONCEPT	VALUE	FORM	TOKENS	NOTE	COGID	ALIGNMENT	STRUCTURE	COGIDS
7088	Kapanawa	species of pig	yawa	yawa	j a w a	None	446	j a w a	C V C V	446
7094	Katukina	species of pig	yawa	yawa	j a w a	None	446	j a w a	C V C V	446
7097	Kaxinawa	species of pig	yawa	yawa	j a w a	None	446	j a w a	C V C V	446
7098	Marinawa	species of pig	yáwá	yáwá	j a w a	None	446	j a w a	C V C V	446
7089	Marubo	species of pig	ˈyawa	ˈyawa	j a w a	None	446	j a w a	C V C V	446
7100	Matis	species of pig	tʃawa	tʃawa	tʃ a w a	None	446	tʃ a w a	C V C V	446
7095	Poyanawa	species of pig	iawa	iawa	j a w a	None	446	j a w a	C V C V	446
7084	ProtoPanoan	species of pig	yawa	yawa	j a w a	None	446	j a w a	C V C V	446
7092	Sharanawa	species of pig	yawa	yawa	j a w a	None	446	j a w a	C V C V	446
7087	ShipiboKonibo	species of pig	yawa	yawa	j a w a	None	446	j a w a	C V C V	446
7099	Yawanawa	species of pig	ja.wa	ja.wa	j a w a	None	446	j a w a	C V C V	446
3211	Amawaka	species of plant	manĩʔá_I	manĩʔá_I	m a n i	None	134	m a n i	C V C V	134
3202	Chakobo	species of plant	mani	mani	m a n i	None	134	m a n i	C V C V	134
3204	Chaninawa	species of plant	mania	mania	m a n i	None	134	m a n i	C V C V	134
3199	Kapanawa	species of plant	mani	mani	m a n i	None	134	m a n i	C V C V	134
3209	Katukina	species of plant	mani	mani	m a n i	None	134	m a n i	C V C V	134
3212	Kaxinawa	species of plant	mani	mani	m a n i	None	134	m a n i	C V C V	134
3213	Marinawa	species of plant	mã́nĩã	mã́nĩã	m a n i	None	134	m a n i	C V C V	134
3200	Marubo	species of plant	mani	mani	m a n i	None	134	m a n i	C V C V	134
3215	Mayoruna	species of plant	maˈni	maˈni	m a n i	None	134	m a n i	C V C V	134
3210	Poyanawa	species of plant	mãdĩ	mãdĩ	m a ∼.d i	None	134	m a ∼.d i	C V C V	134
3196	ProtoPanoan	species of plant	ma[n]i	ma[n]i	m a rⁿ i	None	134	m a rⁿ i	C V C V	134
3205	Sharanawa	species of plant	mani	mani	m a n i	None	134	m a n i	C V C V	134
3197	ShipiboKonibo	species of plant	mani	mani	m a n i	None	134	m a n i	C V C V	134
3203	Yaminawa	species of plant	mani	mani	m a n i	None	134	m a n i	C V C V	134
3214	Yawanawa	species of plant	manĩa	manĩa	m a n i	None	134	m a n i	C V C V	134
3295	Kakataibo	species of plant	maráʂ	maráʂ	m a r a ʂ	None	141	m a r a ʂ	C V C V C	141
3297	Kapanawa	species of plant	maráʂ	maráʂ	m a r a ʂ	None	141	m a r a ʂ	C V C V C	141
3298	Mayoruna	species of plant	madaështe	madaështe	m a d a ʂ	None	141	m a d a ʂ	C V C V C	141
3294	ProtoPanoan	species of plant	maɽaʂ	maɽaʂ	m a ɽ a ʂ	None	141	m a ɽ a ʂ	C V C V C	141
3296	ShipiboKonibo	species of plant	maráʂ	maráʂ	m a r a ʂ	None	141	m a r a ʂ	C V C V C	141
4676	Katukina	species of plant	pɨi	pɨi	p ɨ i	None	254	p ɨ - i	C V V	254
4681	Yawanawa	species of plant	pɨ.ˈi	pɨ.ˈi	p ɨ i	None	254	p ɨ - i	C V V	254
5542	Amawaka	species of plant	ʃikoI	ʃikoI	ʃ i k o	None	320	ʃ i k o -	C V C V	320
5540	Kakataibo	species of plant	ʃikṍ	ʃikṍ	ʃ i k o ∼	None	320	ʃ i k o ∼	C V C V C	320
5541	Kapanawa	species of plant	ʃinkon	ʃinkon	ʃ i k o n	None	320	ʃ i k o n	C V C V C	320
5543	Kaxinawa	species of plant	ʃiku	ʃiku	ʃ i k u	None	320	ʃ i k u -	C V C V	320
5539	ProtoPanoan	species of plant	ʃiko[n]	ʃiko[n]	ʃ i k o rⁿ	None	320	ʃ i k o rⁿ	C V C V C	320
6740	Amawaka	species of pumpkin	wãrã	wãrã	w a r a ∼	II	416	w a r a ∼	C V C V C	416
6733	Kakataibo	species of pumpkin	βarã́	βarã́	β a r a ∼	None	416	β a r a ∼	C V C V C	416
6735	Kapanawa	species of pumpkin	warán	warán	w a r a n	None	416	w a r a n	C V C V C	416
6739	Katukina	species of pumpkin	waran	waran	w a r a n	None	416	w a r a n	C V C V C	416
6741	Kaxinawa	species of pumpkin	barã	barã	b a r a ∼	None	416	b a r a ∼	C V C V C	416
6742	Marinawa	species of pumpkin	ɸárã	ɸárã	ɸ a r a ∼	None	416	ɸ a r a ∼	C V C V C	416
6745	Mayoruna	species of pumpkin	wada	wada	w a d a	None	416	w a d a -	C V C V	416
6732	ProtoPanoan	species of pumpkin	waɽa[m]	waɽa[m]	w a ɽ a m	None	416	w a ɽ a m	C V C V C	416
6738	Shanenawa	species of pumpkin	waɾa	waɾa	w a ɾ a	None	416	w a ɾ a -	C V C V	416
6736	Sharanawa	species of pumpkin	ɸaran	ɸaran	ɸ a r a n	None	416	ɸ a r a n	C V C V C	416
6734	ShipiboKonibo	species of pumpkin	warã́	warã́	w a r a ∼	None	416	w a r a ∼	C V C V C	416
4951	Amawaka	species of sloth	posɨ_I	posɨ_I	p o s ɨ	None	275	p o s ɨ -	C V C V	275
4947	Kakataibo	species of sloth	posɨ	posɨ	p o s ɨ	None	275	p o s ɨ -	C V C V	275
4950	Katukina	species of sloth	punsi	punsi	p u s i	None	275	p u s i -	C V C V	275
4953	Korubo	species of sloth	pusɨn	pusɨn	p u s ɨ n	None	275	p u s ɨ n	C V C V C	275
4952	Marinawa	species of sloth	pósɨ	pósɨ	p o s ɨ	None	275	p o s ɨ -	C V C V	275
4954	Matis	species of sloth	pusɨn	pusɨn	p u s ɨ n	None	275	p u s ɨ n	C V C V C	275
4955	Mayoruna	species of sloth	posɨn	posɨn	p o s ɨ n	None	275	p o s ɨ n	C V C V C	275
4946	ProtoPanoan	species of sloth	posɨ[n]	posɨ[n]	p o s ɨ rⁿ	None	275	p o s ɨ rⁿ	C V C V C	275
4949	Shanenawa	species of sloth	puˈsɜ̃	puˈsɜ̃	p u s ɜ ∼	None	275	p u s ɜ ∼	C V C V C	275
4948	ShipiboKonibo	species of sloth	põsɨ	põsɨ	p o s ɨ	None	275	p o s ɨ -	C V C V	275
4126	Amawaka	species of snail	notʃo	notʃo	n o tʃ o	II	210	n o - tʃ o	C V C V	210
4121	Kakataibo	species of snail	notʃo	notʃo	n o tʃ o	None	210	n o - tʃ o	C V C V	210
4123	Kapanawa	species of snail	noʔtʃo	noʔtʃo	n o ʔ tʃ o	None	210	n o ʔ tʃ o	C V C C V	210
4127	Kaxinawa	species of snail	nutʃu	nutʃu	n u tʃ u	None	210	n u - tʃ u	C V C V	210
4128	Marinawa	species of snail	nótʃó	nótʃó	n o tʃ o	None	210	n o - tʃ o	C V C V	210
4120	ProtoPanoan	species of snail	[n]oʔtʃo	[n]oʔtʃo	rⁿ o ʔ tʃ o	None	210	rⁿ o ʔ tʃ o	C V C C V	210
4124	Sharanawa	species of snail	notʃo	notʃo	n o tʃ o	None	210	n o - tʃ o	C V C V	210
4122	ShipiboKonibo	species of snail	notʃo	notʃo	n o tʃ o	None	210	n o - tʃ o	C V C V	210
4153	Amawaka	species of snail	nowo	nowo	n o w o	II	212	n o w o	C V C V	212
4151	Kakataibo	species of snail	noβo	noβo	n o β o	None	212	n o β o	C V C V	212
4154	Kaxinawa	species of snail	nubu	nubu	n u b u	None	212	n u b u	C V C V	212
4152	Marubo	species of snail	novo	novo	n o v o	None	212	n o v o	C V C V	212
4150	ProtoPanoan	species of snail	[n]oβo	[n]oβo	rⁿ o β o	None	212	rⁿ o β o	C V C V	212
2462	Amawaka	species of snake	kamox_I	kamox_I	k a m o x	None	74	k a - m o x -	C V C V C	74
2458	Chakobo	species of snake	kaˈmoa	kaˈmoa	k a m o a	None	74	k a - m o - a	C V C V V	74
2455	Kakataibo	species of snake	kamóʂ	kamóʂ	k a m o ʂ	None	74	k a - m o ʂ -	C V C V C	74
2457	Kapanawa	species of snake	kaʔmoʂ	kaʔmoʂ	k a ʔ m o ʂ	None	74	k a ʔ m o ʂ -	C V C C V C	74
2463	Kaxinawa	species of snake	kamuʂ	kamuʂ	k a m u ʂ	None	74	k a - m u ʂ -	C V C V C	74
2464	Marinawa	species of snake	kámoʃɨ	kámoʃɨ	k a m o ʃ ɨ	None	74	k a - m o ʃ ɨ	C V C V C V	74
2454	ProtoPanoan	species of snake	kaʔmoʂ	kaʔmoʂ	k a ʔ m o ʂ	None	74	k a ʔ m o ʂ -	C V C C V C	74
2460	Sharanawa	species of snake	kamoʂɨ	kamoʂɨ	k a m o ʂ ɨ	None	74	k a - m o ʂ ɨ	C V C V C V	74
2456	ShipiboKonibo	species of snake	kamóʂ	kamóʂ	k a m o ʂ	None	74	k a - m o ʂ -	C V C V C	74
2459	Yaminawa	species of snake	kamoʂ	kamoʂ	k a m o ʂ	None	74	k a - m o ʂ -	C V C V C	74
4800	Kakataibo	species of snake	piská	piská	p i s k a	None	263	p i s - k a	C V C C V	263
4804	Kaxinawa	species of snake	pisika	pisika	p i s i k a	pisi- silbar como la serpiente	263	p i s i k a	C V C V C V	263
4805	Marinawa	species of snake	pískã	pískã	p i s k a	None	263	p i s - k a	C V C C V	263
4799	ProtoPanoan	species of snake	pisika	pisika	p i s i k a	None	263	p i s i k a	C V C V C V	263
4801	ShipiboKonibo	species of snake	piská	piská	p i s k a	None	263	p i s - k a	C V C C V	263
5552	Amawaka	species of spider	ʃinaxoko	ʃinaxoko	ʃ i n a	None	321	ʃ i n a	C V C V	321
5548	Kapanawa	species of spider	ʃinakoʃo	ʃinakoʃo	ʃ i n a	None	321	ʃ i n a	C V C V	321
5553	Kaxinawa	species of spider	ʃinaʃuku	ʃinaʃuku	ʃ i n a	None	321	ʃ i n a	C V C V	321
5554	Marinawa	species of spider	ʃínaniɸo	ʃínaniɸo	ʃ i n a	None	321	ʃ i n a	C V C V	321
5546	ProtoPanoan	species of spider	ʃi[n]a	ʃi[n]a	ʃ i rⁿ a	None	321	ʃ i rⁿ a	C V C V	321
5551	Shanenawa	species of spider	ʂɨna	ʂɨna	ʂ i n a	None	321	ʂ i n a	C V C V	321
5549	Sharanawa	species of spider	ʂinaniɸo	ʂinaniɸo	ʂ i n a	None	321	ʂ i n a	C V C V	321
5547	ShipiboKonibo	species of spider	ʃinakoʂo	ʃinakoʂo	ʃ i n a	None	321	ʃ i n a	C V C V	321
5555	Yawanawa	species of spider	ʃina	ʃina	ʃ i n a	None	321	ʃ i n a	C V C V	321
5896	Shanenawa	species of spider	ʂɨna	ʂɨna	ʂ ɨ n a	None	349	ʂ ɨ n a	C V C V	349
6791	Kaxinawa	species of spider	basnɨ	basnɨ	b a s n ɨ	None	420	b a s n ɨ -	C V C C V	420
6788	Marubo	species of spider	wasnõ	wasnõ	w a s n o ∼	None	420	w a s n o ∼	C V C C V C	420
526	Amawaka	species of tick	hónpox	hónpox	h o p o x	None	238	h o - p o x	C V C V C	238
521	Chakobo	species of tick	hoˈpɨʂ	hoˈpɨʂ	h o p ɨ ʂ	None	238	h o - p ɨ ʂ	C V C V C	238
520	Kapanawa	species of tick	ʔoʔpóʂ	ʔoʔpóʂ	ʔ o ʔ p o ʂ	None	238	ʔ o ʔ p o ʂ	C V C C V C	238
529	Kaxinawa	species of tick	hũpuʂ	hũpuʂ	h u p u ʂ	None	238	h u - p u ʂ	C V C V C	238
530	Marinawa	species of tick	ípoʂɨ	ípoʂɨ	i p o ʂ	None	238	- i - p o ʂ	V C V C	238
531	Mayoruna	species of tick	oˈpos	oˈpos	o p o s	None	238	- o - p o s	V C V C	238
515	ProtoPanoan	species of tick	hoʔpoʂ	hoʔpoʂ	h o ʔ p o ʂ	None	238	h o ʔ p o ʂ	C V C C V C	238
525	Sharanawa	species of tick	iposɨ	iposɨ	i p o s	None	238	- i - p o s	V C V C	238
518	ShipiboKonibo	species of tick	hopóʂ	hopóʂ	h o p o ʂ	None	238	h o - p o ʂ	C V C V C	238
524	Yaminawa	species of tick	ipoʂ	ipoʂ	i p o ʂ	None	238	- i - p o ʂ	V C V C	238
6986	Amawaka	species of tick	yanã_I	yanã_I	j a n a ∼	None	439	j a - n a ∼	C V C V C	439
6980	Chakobo	species of tick	yaʔa	yaʔa	j a ʔ a	None	439	j a ʔ - a -	C V C V	439
6977	Kakataibo	species of tick	aí	aí	a i	None	439	- a - - i -	V V	439
6979	Kapanawa	species of tick	yaʔnán	yaʔnán	j a ʔ n a n	None	439	j a ʔ n a n	C V C C V C	439
6983	Kaxarari	species of tick	jaˈlə	jaˈlə	j a l ə	None	439	j a - l ə -	C V C V	439
6987	Kaxinawa	species of tick	yanã	yanã	j a n a ∼	None	439	j a - n a ∼	C V C V C	439
6988	Marinawa	species of tick	yánã	yánã	j a n a ∼	None	439	j a - n a ∼	C V C V C	439
6989	Mayoruna	species of tick	tʃaˈnɨn	tʃaˈnɨn	tʃ a n ɨ n	None	439	tʃ a - n ɨ n	C V C V C	439
6976	ProtoPanoan	species of tick	yaʔra[n]	yaʔra[n]	j a ʔ r a rⁿ	None	439	j a ʔ r a rⁿ	C V C C V C	439
6984	Sharanawa	species of tick	yanan	yanan	j a n a n	None	439	j a - n a n	C V C V C	439
6978	ShipiboKonibo	species of tick	yaã́	yaã́	j a a ∼	None	439	j a - - a ∼	C V V C	439
1595	Amawaka	species of tree	wokõ_I	wokõ_I	w o k o ∼	None	5	w o k o ∼	C V C V C	5
1589	Chakobo	species of tree	βokóno	βokóno	β o k o n	None	5	β o k o n	C V C V C	5
1586	Kakataibo	species of tree	βokṍ	βokṍ	β o k o ∼	None	5	β o k o ∼	C V C V C	5
1588	Kapanawa	species of tree	βokón	βokón	β o k o n	None	5	β o k o n	C V C V C	5
1593	Katukina	species of tree	βunkun	βunkun	β u k u n	None	5	β u k u n	C V C V C	5
1596	Kaxinawa	species of tree	bukũ	bukũ	b u k u ∼	None	5	b u k u ∼	C V C V C	5
1597	Marinawa	species of tree	ɸókõ	ɸókõ	ɸ o k o ∼	None	5	ɸ o k o ∼	C V C V C	5
1598	Matis	species of tree	buˈku	buˈku	b u k u	None	5	b u k u -	C V C V	5
1599	Mayoruna	species of tree	buˈku	buˈku	b u k u	None	5	b u k u -	C V C V	5
1585	ProtoPanoan	species of tree	βoko[n]	βoko[n]	β o k o rⁿ	None	5	β o k o rⁿ	C V C V C	5
1591	Sharanawa	species of tree	ɸoko	ɸoko	ɸ o k o	None	5	ɸ o k o -	C V C V	5
1587	ShipiboKonibo	species of tree	βokó	βokó	β o k o	None	5	β o k o -	C V C V	5
5909	Amawaka	species of tree	xɨnã	xɨnã	x ɨ n a ∼	II	350	x ɨ n a ∼	C V C V C	350
5902	Kakataibo	species of tree	ʂɨnã́	ʂɨnã́	ʂ ɨ n a ∼	None	350	ʂ ɨ n a ∼	C V C V C	350
5904	Kapanawa	species of tree	ʂɨnán	ʂɨnán	ʂ ɨ n a n	None	350	ʂ ɨ n a n	C V C V C	350
5908	Katukina	species of tree	ʃina	ʃina	ʃ i n a	None	350	ʃ i n a -	C V C V	350
5910	Kaxinawa	species of tree	ʂɨnã	ʂɨnã	ʂ ɨ n a ∼	None	350	ʂ ɨ n a ∼	C V C V C	350
5911	Marinawa	species of tree	ʂɨnã	ʂɨnã	ʂ ɨ n a ∼	None	350	ʂ ɨ n a ∼	C V C V C	350
5905	Marubo	species of tree	ʃɨna	ʃɨna	ʃ ɨ n a	None	350	ʃ ɨ n a -	C V C V	350
5901	ProtoPanoan	species of tree	ʂɨ[n]a[n]	ʂɨ[n]a[n]	ʂ ɨ rⁿ a rⁿ	None	350	ʂ ɨ rⁿ a rⁿ	C V C V C	350
5906	Sharanawa	species of tree	ʂɨnan	ʂɨnan	ʂ ɨ n a n	None	350	ʂ ɨ n a n	C V C V C	350
5903	ShipiboKonibo	species of tree	ʂɨnã́	ʂɨnã́	ʂ ɨ n a ∼	None	350	ʂ ɨ n a ∼	C V C V C	350
1282	Amawaka	species of tree (Phyllanthaceae)	wɨpõ	wɨpõ	w ɨ p o ∼	II	493	w ɨ p o ∼	C V C V C	493
1278	Chaninawa	species of tree (Phyllanthaceae)	ɸɨpo	ɸɨpo	ɸ ɨ p o	None	493	ɸ ɨ p o -	C V C V	493
1271	Kakataibo	species of tree (Phyllanthaceae)	βɨpĩ	βɨpĩ	β ɨ p i ∼	None	493	β ɨ p i ∼	C V C V C	493
1275	Kapanawa	species of tree (Phyllanthaceae)	βɨpón	βɨpón	β ɨ p o n	None	493	β ɨ p o n	C V C V C	493
1281	Katukina	species of tree (Phyllanthaceae)	βɨpui	βɨpui	β ɨ p u	None	493	β ɨ p u -	C V C V	493
1283	Kaxinawa	species of tree (Phyllanthaceae)	bĩpũ	bĩpũ	b i p u ∼	None	493	b i p u ∼	C V C V C	493
1284	Marinawa	species of tree (Phyllanthaceae)	ɸɨ́po	ɸɨ́po	ɸ ɨ p o	None	493	ɸ ɨ p o -	C V C V	493
1285	Mayoruna	species of tree (Phyllanthaceae)	bɨˈpin	bɨˈpin	b ɨ p i n	None	493	b ɨ p i n	C V C V C	493
1270	ProtoPanoan	species of tree (Phyllanthaceae)	βɨp[on]	βɨp[on]	β ɨ p o n	None	493	β ɨ p o n	C V C V C	493
1272	ShipiboKonibo	species of tree (Phyllanthaceae)	βɨpṍ	βɨpṍ	β ɨ p o ∼	None	493	β ɨ p o ∼	C V C V C	493
1276	Yaminawa	species of tree (Phyllanthaceae)	ɸɨpoi	ɸɨpoi	ɸ ɨ p o	None	493	ɸ ɨ p o -	C V C V	493
1574	ShipiboKonibo	species of tree (Phyllanthaceae)	βoi	βoi	β o i	None	4	β o i -	C V V	4
2170	Amawaka	species of tree and it's fruit	hɨtʃiwĩ	hɨtʃiwĩ	h ɨ tʃ i w i	II	52	h ɨ - tʃ i w i	C V C V C V	52
2165	Kakataibo	species of tree and it's fruit	itʃiβĩ	itʃiβĩ	i tʃ i β i	None	52	- i - tʃ i β i	V C V C V	52
2166	Kapanawa	species of tree and it's fruit	hɨtʃiβin	hɨtʃiβin	h ɨ tʃ i β i	None	52	h ɨ - tʃ i β i	C V C V C V	52
2171	Kaxinawa	species of tree and it's fruit	iʃtʃibĩ	iʃtʃibĩ	i ʃ tʃ i b i	None	52	- i ʃ tʃ i b i	V C C V C V	52
2172	Marinawa	species of tree and it's fruit	ítʃiɸí	ítʃiɸí	i tʃ i ɸ i	None	52	- i - tʃ i ɸ i	V C V C V	52
2173	Mayoruna	species of tree and it's fruit	itʃibin	itʃibin	i tʃ i b i	None	52	- i - tʃ i b i	V C V C V	52
2164	ProtoPanoan	species of tree and it's fruit	hiʃtʃiβi	hiʃtʃiβi	h i ʃ tʃ i β i	None	52	h i ʃ tʃ i β i	C V C C V C V	52
2168	Sharanawa	species of tree and it's fruit	itʃiɸi	itʃiɸi	i tʃ i ɸ i	None	52	- i - tʃ i ɸ i	V C V C V	52
2167	Yaminawa	species of tree and it's fruit	itʃiɸi	itʃiɸi	i tʃ i ɸ i	None	52	- i - tʃ i ɸ i	V C V C V	52
4878	Amawaka	species of tubercole	powa	powa	p o a	II	269	p o a	C V V	269
4873	Chakobo	species of tubercole	poa	poa	p o a	None	269	p o a	C V V	269
4869	Kakataibo	species of tubercole	poa	poa	p o a	None	269	p o a	C V V	269
4871	Kapanawa	species of tubercole	poa	poa	p o a	None	269	p o a	C V V	269
4877	Katukina	species of tubercole	pua	pua	p u a	None	269	p u a	C V V	269
4879	Kaxinawa	species of tubercole	pua	pua	p u a	None	269	p u a	C V V	269
4880	Marinawa	species of tubercole	poa	poa	p o a	None	269	p o a	C V V	269
4881	Matis	species of tubercole	poa	poa	p o a	None	269	p o a	C V V	269
4868	ProtoPanoan	species of tubercole	poa	poa	p o a	None	269	p o a	C V V	269
4875	Sharanawa	species of tubercole	poa	poa	p o a	None	269	p o a	C V V	269
4870	ShipiboKonibo	species of tubercole	poa	poa	p o a	None	269	p o a	C V V	269
4781	Amawaka	species of tucan	pisá_I	pisá_I	p i s a	None	261	p i s a	C V C V	261
4774	Kakataibo	species of tucan	pisa	pisa	p i s a	None	261	p i s a	C V C V	261
4776	Kapanawa	species of tucan	pisa	pisa	p i s a	None	261	p i s a	C V C V	261
4777	Kaxarari	species of tucan	pisa	pisa	p i s a	None	261	p i s a	C V C V	261
4782	Kaxinawa	species of tucan	pisa	pisa	p i s a	None	261	p i s a	C V C V	261
4783	Marinawa	species of tucan	pisa	pisa	p i s a	None	261	p i s a	C V C V	261
4780	Poyanawa	species of tucan	pisa	pisa	p i s a	None	261	p i s a	C V C V	261
4773	ProtoPanoan	species of tucan	pisa	pisa	p i s a	None	261	p i s a	C V C V	261
4778	Sharanawa	species of tucan	pisa	pisa	p i s a	None	261	p i s a	C V C V	261
4775	ShipiboKonibo	species of tucan	pisa	pisa	p i s a	None	261	p i s a	C V C V	261
6790	Amawaka	spider web	wasnõ	wasnõ	w a s n o ∼	None	420	w a s n o ∼	C V C C V C	420
6789	Chakobo	spider web	βasnona	βasnona	β a s n o n	None	420	β a s n o n	C V C C V C	420
6785	ProtoPanoan	spider web	was[n]o[n]	was[n]o[n]	w a s rⁿ o rⁿ	None	420	w a s rⁿ o rⁿ	C V C C V C	420
6787	ShipiboKonibo	spider web	wasnṍ	wasnṍ	w a s n o ∼	None	420	w a s n o ∼	C V C C V C	420
6516	Amawaka	sprout	tɨxkã	tɨxkã	t ɨ x k a ∼	II	397	t ɨ x k a ∼	C V C C V C	397
6511	Chakobo	sprout	tɨʂˈka	tɨʂˈka	t ɨ ʂ k a	None	397	t ɨ ʂ k a -	C V C C V	397
6508	Kakataibo	sprout	tɨʂkã́	tɨʂkã́	t ɨ ʂ k a ∼	None	397	t ɨ ʂ k a ∼	C V C C V C	397
6510	Kapanawa	sprout	tɨʂkán	tɨʂkán	t ɨ ʂ k a n	None	397	t ɨ ʂ k a n	C V C C V C	397
6517	Kaxinawa	sprout	tiʂkã	tiʂkã	t i ʂ k a ∼	None	397	t i ʂ k a ∼	C V C C V C	397
6518	Marinawa	sprout	tɨ́́ʂkã	tɨ́́ʂkã	t ɨ ʂ k a ∼	None	397	t ɨ ʂ k a ∼	C V C C V C	397
6507	ProtoPanoan	sprout	tɨʂka[n]	tɨʂka[n]	t ɨ ʂ k a rⁿ	None	397	t ɨ ʂ k a rⁿ	C V C C V C	397
6515	Shanenawa	sprout	tuʂka	tuʂka	t u ʂ k a	None	397	t u ʂ k a -	C V C C V	397
6513	Sharanawa	sprout	tɨʂka	tɨʂka	t ɨ ʂ k a	None	397	t ɨ ʂ k a -	C V C C V	397
6509	ShipiboKonibo	sprout	tɨʂká	tɨʂká	t ɨ ʂ k a	None	397	t ɨ ʂ k a -	C V C C V	397
2522	Amawaka	squirrel	kapá_I	kapá_I	k a p a	None	78	k a p a	C V C V	78
2517	Chakobo	squirrel	kapa	kapa	k a p a	None	78	k a p a	C V C V	78
2513	Kakataibo	squirrel	kapa	kapa	k a p a	None	78	k a p a	C V C V	78
2515	Kapanawa	squirrel	kapa	kapa	k a p a	None	78	k a p a	C V C V	78
2521	Katukina	squirrel	kapa	kapa	k a p a	None	78	k a p a	C V C V	78
2518	Kaxarari	squirrel	kaˈpa	kaˈpa	k a p a	None	78	k a p a	C V C V	78
2523	Kaxinawa	squirrel	kapa	kapa	k a p a	None	78	k a p a	C V C V	78
2524	Marinawa	squirrel	kapa	kapa	k a p a	None	78	k a p a	C V C V	78
2516	Marubo	squirrel	kapa	kapa	k a p a	None	78	k a p a	C V C V	78
2526	Matis	squirrel	kapa	kapa	k a p a	None	78	k a p a	C V C V	78
2527	Mayoruna	squirrel	kaˈpa	kaˈpa	k a p a	None	78	k a p a	C V C V	78
2512	ProtoPanoan	squirrel	kapa	kapa	k a p a	None	78	k a p a	C V C V	78
2519	Sharanawa	squirrel	kapa	kapa	k a p a	None	78	k a p a	C V C V	78
2514	ShipiboKonibo	squirrel	kapa	kapa	k a p a	None	78	k a p a	C V C V	78
2525	Yawanawa	squirrel	kapa	kapa	k a p a	None	78	k a p a	C V C V	78
6956	Amawaka	star	wiʃi_I	wiʃi_I	w i ʃ	None	436	w i ʃ	C V C	436
6947	Chakobo	star	wiʃtima	wiʃtima	w i ʃ	None	436	w i ʃ	C V C	436
6949	Chaninawa	star	iʃi	iʃi	i ʃ	None	436	- i ʃ	V C	436
6942	Kakataibo	star	ʔispa	ʔispa	ʔ i s	None	436	ʔ i s	C V C	436
6945	Kapanawa	star	wiʃi	wiʃi	w i ʃ	None	436	w i ʃ	C V C	436
6954	Katukina	star	iʃi	iʃi	i ʃ	None	436	- i ʃ	V C	436
6957	Kaxinawa	star	biʃi	biʃi	b i ʃ	None	436	b i ʃ	C V C	436
6960	Korubo	star	wispa	wispa	w i s	None	436	w i s	C V C	436
6958	Marinawa	star	ɸiʃi	ɸiʃi	ɸ i ʃ	None	436	ɸ i ʃ	C V C	436
6946	Marubo	star	ˈiʃi	ˈiʃi	i ʃ	None	436	- i ʃ	V C	436
6961	Matis	star	wispa	wispa	w i s	None	436	w i s	C V C	436
6962	Mayoruna	star	wisˈpa	wisˈpa	w i s	None	436	w i s	C V C	436
6941	ProtoPanoan	star	wis...	wis...	w i s	None	436	w i s	C V C	436
6952	Shanenawa	star	iʃtin	iʃtin	i ʃ	None	436	- i ʃ	V C	436
6950	Sharanawa	star	ɸiʃi	ɸiʃi	ɸ i ʃ	None	436	ɸ i ʃ	C V C	436
6944	ShipiboKonibo	star	wiʃtí	wiʃtí	w i ʃ	None	436	w i ʃ	C V C	436
6948	Yaminawa	star	iʃti_ɸɨro	iʃti_ɸɨro	i ʃ	None	436	- i ʃ	V C	436
6959	Yawanawa	star	iʃtin	iʃtin	i ʃ	None	436	- i ʃ	V C	436
6908	Amawaka	stick	wino_I	wino_I	w i n o	None	432	w i n o	C V C V	432
6901	Kakataibo	stick	ino	ino	i n o	None	432	- i n o	V C V	432
6903	Kapanawa	stick	wino	wino	w i n o	None	432	w i n o	C V C V	432
6909	Kaxinawa	stick	binu	binu	b i n u	None	432	b i n u	C V C V	432
6910	Marinawa	stick	ɸino	ɸino	ɸ i n o	None	432	ɸ i n o	C V C V	432
6904	Marubo	stick	ˈwino	ˈwino	w i n o	None	432	w i n o	C V C V	432
6900	ProtoPanoan	stick	wino	wino	w i n o	None	432	w i n o	C V C V	432
6906	Sharanawa	stick	ɸino	ɸino	ɸ i n o	None	432	ɸ i n o	C V C V	432
6902	ShipiboKonibo	stick	wino	wino	w i n o	None	432	w i n o	C V C V	432
507	Amawaka	stingray	ʔíi	ʔíi	ʔ i i	None	227	ʔ i - i	C V V	227
503	Chakobo	stingray	iwi	iwi	i w i	None	227	- i w i	V C V	227
495	Kakataibo	stingray	ʔii	ʔii	ʔ i i	None	227	ʔ i - i	C V V	227
500	Kapanawa	stingray	ʔiwi	ʔiwi	ʔ i w i	None	227	ʔ i w i	C V C V	227
506	Katukina	stingray	iwi	iwi	i w i	None	227	- i w i	V C V	227
509	Kaxinawa	stingray	i	i	i	None	227	- i - -	V	227
512	Korubo	stingray	ipek	ipek	i p e	None	227	- i p e	V C V	227
510	Marinawa	stingray	iwi	iwi	i w i	None	227	- i w i	V C V	227
502	Marubo	stingray	ˈiwi	ˈiwi	i w i	None	227	- i w i	V C V	227
513	Matis	stingray	i	i	i	None	227	- i - -	V	227
514	Mayoruna	stingray	ˈi	ˈi	i	None	227	- i - -	V	227
494	ProtoPanoan	stingray	ʔiwi	ʔiwi	ʔ i w i	None	227	ʔ i w i	C V C V	227
504	Sharanawa	stingray	iwi	iwi	i w i	None	227	- i w i	V C V	227
497	ShipiboKonibo	stingray	ʔíwi	ʔíwi	ʔ i w i	None	227	ʔ i w i	C V C V	227
